ksize,0.01,0.02,0.05,0.07,0.1
1,23.952621888028503,21.00780646880738,17.030802508871098,15.57001528278458,14.01848898199066
3,28.845798546462763,27.208496276847693,24.11231125163352,22.72389367884093,21.118115261502464
5,27.98658881967018,27.11151960477669,24.99450462208838,23.825037993246614,22.41399425914578
7,26.700204625218827,26.270825606508264,24.987584691321544,24.138302906177852,22.912043961899748
9,25.97582856874944,25.695049172116033,24.699469894991534,23.997075801075958,22.939864072044564
11,25.365419490206133,25.161383525470747,24.364097499206355,23.797193724798383,22.832859992870542
13,24.844919439267713,24.67767652088608,24.044371025923567,23.507546773653676,22.707253770932013
15,24.447995399393886,24.31623752707083,23.75711664373202,23.297404045691515,22.51711350614763
17,24.120745530749133,24.01340389429906,23.52274250233835,23.085155959072914,22.35619250546778
19,23.808620806579487,23.707637926558604,23.264794490248583,22.86942088922188,22.177667285972635
21,23.586273393580136,23.49419812618929,23.085500201912733,22.678605297431865,22.084072078655552
23,23.329349609105037,23.247604480531887,22.87007486585611,22.51634929146098,21.88111756685974
25,23.143157015060606,23.067432899615614,22.70929724496082,22.388402663698145,21.77765674018199
27,22.963728115168692,22.891174970541492,22.54777540764943,22.234156964222713,21.6481853453771
29,22.799859291857384,22.736294027551892,22.410036172849193,22.11692173468694,21.556888174797063
31,22.6470686330007,22.583026516606456,22.264525032270285,21.99481634311102,21.446157555932203
33,22.527673175385345,22.46435994302631,22.166776895272804,21.88186170702766,21.375050545800512
35,22.382928879568134,22.321236452178677,22.026360720446423,21.763116302044388,21.239780852531904
37,22.270989502846085,22.211088188819026,21.938097833747214,21.66135820847066,21.16334424142935
39,22.154232082375252,22.097527609624812,21.825931939273676,21.55491764887089,21.077654287382806
41,22.043302012557525,21.988079831015543,21.708041265553103,21.477933436826206,20.973224547554498
43,21.94458716242004,21.893105706261476,21.627355752767123,21.37776618293365,20.930211327386033
45,21.833307550533018,21.782346059011466,21.52847209584811,21.29474547626455,20.8129202995576
47,21.76302261141808,21.715705167471615,21.464679728444548,21.221009495534698,20.775037866147436
49,21.673213368897883,21.62614986805017,21.369012077650495,21.141366094248205,20.701742972829344
