ksize,0.01,0.02,0.05,0.07,0.1
1,24.013566418884743,21.006121584680834,17.00094922594763,15.547777732023471,14.014669741770549
3,30.1198793794974,30.050332906549542,29.78019978548101,29.60757451914194,29.235945362680688
5,26.537156705503833,26.528005057678854,26.457576165143312,26.428346195080408,26.350146516495776
7,24.997771122470454,24.994572321667935,24.965793174570464,24.950131124953646,24.91622714687442
9,24.096109418010276,24.091243542285238,24.070971806692615,24.065795510879504,24.05594603547343
11,23.517531840720693,23.514860009580005,23.503902704039568,23.492650009052483,23.48448951509539
13,23.110962107669405,23.099255688217852,23.08902862202386,23.08952181082813,23.07665901598294
15,22.790555772688723,22.787307177944136,22.786454566419305,22.774372790177132,22.769026626591344
17,22.526334365046573,22.526753090231054,22.52755087214108,22.518754972570008,22.513465746944725
19,22.300790705839763,22.302914730005476,22.29850364452263,22.2831183497863,22.290315075709838
21,22.102268609294754,22.1026363890159,22.096641593778855,22.094020336811013,22.091127986069242
23,21.920359429932436,21.92183179034427,21.91601367502735,21.919956010421412,21.913004116576378
25,21.75555750399913,21.7524142398495,21.75238423477562,21.752679564922246,21.73715580251305
27,21.605840540385422,21.598599882603892,21.610725705077844,21.58728066600302,21.59207728687179
29,21.45527327396386,21.45918359339801,21.44915431910405,21.444780283094467,21.447649995787188
31,21.317321252315708,21.313134894577722,21.313323488286493,21.31880227753185,21.300801573464575
33,21.179875376151465,21.178878327982183,21.171605252159324,21.184062318684063,21.17224424360183
35,21.044094139595746,21.041446289548,21.048243754937413,21.04927915357878,21.045727751326293
37,20.911344337811563,20.91520592046394,20.919501549139532,20.91054937849777,20.908582601688437
39,20.789873890742385,20.787675583495,20.787574981590765,20.780470915983052,20.800201602243252
41,20.666363759437804,20.669551893585734,20.659714052790644,20.660374448368074,20.656637676385277
43,20.54368741793711,20.544387142540668,20.537783566907176,20.537161541096594,20.55101518840651
45,20.424876452521723,20.423597689740795,20.42120523481703,20.42644789108303,20.42116843163214
47,20.313243408780174,20.307523658944437,20.30282588071527,20.307915966317523,20.30918723862178
49,20.194021891712353,20.197727744238772,20.194582137279568,20.18943799546189,20.192779630343512
